Temperature_K,LogS
278.15,-1.2854693739975105
283.15,-1.179841806022583
288.15,-1.0618824914749134
293.15,-0.967155083298196
298.15,-0.8524475557792286
303.15,-0.7732135594935201
308.15,-0.6784768229274832
313.15,-0.5901480846876437
318.15,-0.5048161147895838
323.15,-0.4229159569960077
328.15,-0.3483061207289247
333.15,-0.2838592711623607
278.15,-2.6460352101181353
283.15,-2.556772854747319
288.15,-2.467123481779778
293.15,-2.373285810232409
298.15,-2.285600828024617
303.15,-2.1986723521373976
308.15,-2.1192410280548843
313.15,-2.040944495314867
318.15,-1.9677874359401175
323.15,-1.8995989753579132
328.15,-1.8416587898785668
333.15,-1.7866105533362313
280.35,-1.156961931405651
284.35,-1.04485254025398
288.15,-0.940213937163688
292.25,-0.8274168029092179
296.65,-0.7160917294632072
300.25,-0.6275727051140384
303.15,-0.5560891835630877
307.65,-0.4438575019293025
311.15,-0.3597834633026414
315.15,-0.2719168036296365
319.65,-0.1656311693704562
280.35,-1.370980051575934
284.35,-1.2340612763153884
288.15,-1.1152943309091443
292.25,-0.9821486568681916
296.65,-0.8472066626953667
300.25,-0.734842428677267
303.15,-0.6453817432102541
307.65,-0.5112081865526336
311.15,-0.4234591392254447
315.15,-0.3098254390250564
319.65,-0.1921308420764284
280.35,-0.9391204531307012
284.35,-0.825109195592609
288.15,-0.7191295530002578
292.25,-0.6132589647061422
296.65,-0.4848356756273145
300.25,-0.3973750508210775
303.15,-0.3185003147938348
307.65,-0.2035295245794824
311.15,-0.1191760759266547
315.15,-0.0174699613986245
319.65,0.0916326911225537
280.35,-0.9839909176890688
284.35,-0.8611383910583423
288.15,-0.7387425749760638
292.25,-0.6151268450087621
296.65,-0.4957973082156435
300.25,-0.3925571260186744
303.15,-0.3071409445977638
307.65,-0.1872039431106179
311.15,-0.1028504549534634
315.15,0.0016236374390718
319.65,0.1169413776477129
277.65,-0.908845146286509
280.35,-1.4630171407721713
282.65,-0.7521726006433388
284.35,-1.3815116723214798
288.15,-0.5888000416968486
288.15,-1.2953179044531655
292.25,-1.2240284093973473
293.15,-0.4474796132142308
296.65,-1.126100938745069
298.05,-0.3153082895764866
300.25,-1.0616376168693833
302.15,-0.2088406393362369
303.15,-1.000917246649788
307.65,-0.071206240245357
307.65,-0.9075429651145508
311.15,-0.8428645425209398
313.15,0.0614669000081611
315.15,-0.7791019851865613
317.65,0.166998589924083
319.65,-0.6793896518089207
322.15,0.2706129397453476
327.65,0.3956945448043638
333.15,0.5206639359013021
277.65,-1.2949960244087544
280.35,-0.5952713100175127
282.65,-1.1900364395342828
284.35,-0.4770845553427267
288.15,-0.3586133428091008
288.15,-1.077921475748402
292.25,-0.2421483532961094
293.15,-0.97518598814862
296.65,-0.1345589483844679
298.05,-0.8768545888110049
300.25,-0.0382683143157338
302.15,-0.7954988863481347
303.15,0.0388087058367852
307.65,-0.6871816609529025
307.65,0.1512665412596493
311.15,0.244268697080888
313.15,-0.5800070282462807
315.15,0.3374329681621396
317.65,-0.4932330497381251
319.65,0.4380452995376567
322.15,-0.4072191852407426
327.65,-0.3027101248777677
333.15,-0.1990428231443405
280.35,-0.4915789356450073
284.35,-0.3447647057536173
288.15,-0.2160721279000007
292.25,-0.0849944469898685
296.65,0.0557014509470946
300.25,0.1611581091070409
303.15,0.2420833361004997
307.65,0.3731323798574819
311.15,0.4763925419732044
315.15,0.5852895498020009
319.65,0.696283073042772
298.15,-3.25913359605929
303.15,-3.1069825807551106
308.15,-2.960516606186757
313.15,-2.8502802678179613
318.15,-2.771249052013993
323.15,-2.693623102703787
328.15,-2.656162846396756
298.15,-2.6810205973371977
303.15,-2.6003446871321874
308.15,-2.545463429702897
313.15,-2.461069000494239
318.15,-2.413751116852565
323.15,-2.38605496569847
328.15,-2.35013177285498
298.15,-2.7329354054342723
303.15,-2.6975602067331033
308.15,-2.6424291529066513
313.15,-2.608270916704498
318.15,-2.559593189422309
323.15,-2.5186706014930675
328.15,-2.4826114881373025
298.15,-2.7769347462165275
303.15,-2.7157845884438543
308.15,-2.660988098885222
313.15,-2.6118638423387472
318.15,-2.5703286075396323
323.15,-2.5235400483945902
328.15,-2.500419741870464
298.15,-2.610975359991453
303.15,-2.587391012116969
308.15,-2.561725296300121
313.15,-2.5366031135455516
318.15,-2.5050522568745355
323.15,-2.482486326819368
328.15,-2.44964927283611
298.15,-2.908531289649197
303.15,-2.8413575201680388
308.15,-2.7496134764781037
313.15,-2.691784251509134
318.15,-2.6443282943498483
323.15,-2.6098578527598746
328.15,-2.5655771657429884
298.15,-3.1771337105189126
303.15,-3.1143941619720814
308.15,-3.0554265143652315
313.15,-3.0030915821471664
318.15,-2.956041440131618
323.15,-2.911604609350014
328.15,-2.8620094998591328
288.15,-0.1341935659016322
293.15,-0.0607153511526581
298.15,0.0093153103900228
303.15,0.0774906535037328
308.15,0.1556297067721813
313.15,0.2226096003424623
318.15,0.2957673647876362
278.15,-0.6743681401803042
283.15,-0.5842129767536697
288.15,-0.4871352333909212
293.15,-0.4024736570601133
298.15,-0.3079099466555877
303.15,-0.2219243365621891
308.15,-0.1270208538548581
313.15,-0.0350159939205627
318.15,0.0620265041823519
323.15,0.160264800416058
278.15,-1.0750820675768238
283.15,-1.0102004930555188
288.15,-0.923332617587359
293.15,-0.8521377754560047
298.15,-0.7670482679213876
303.15,-0.6902756728751659
308.15,-0.6032249681329844
313.15,-0.5355460651745978
318.15,-0.4367927336934667
323.15,-0.3676958605128237
278.15,-0.9528828407030596
283.15,-0.847268785589423
288.15,-0.7362928345546642
293.15,-0.6321917005910915
298.15,-0.5079876058985721
303.15,-0.4111121031451871
308.15,-0.2899404737932216
313.15,-0.1891822739187444
318.15,-0.0666702559856332
323.15,0.035293307159775
278.15,-1.1443917140607525
283.15,-1.0671067882994
288.15,-0.985707037102281
293.15,-0.9078340570175544
298.15,-0.824605954730009
303.15,-0.7447147575298845
308.15,-0.6583768713573255
313.15,-0.5808594583554838
318.15,-0.4815785886349555
323.15,-0.4080985986328528
278.15,-0.9867175831074376
283.15,-0.8876676124554908
288.15,-0.7940374726594986
293.15,-0.6911940974579257
298.15,-0.6128424733867587
303.15,-0.5005496210162611
308.15,-0.393234232513452
313.15,-0.2979148346957856
318.15,-0.1970597210785912
323.15,-0.0871144430306519
278.15,-1.022881944962768
283.15,-0.9251148256435372
288.15,-0.8641520403999106
293.15,-0.7661047261315109
298.15,-0.7034628639737502
303.15,-0.6077683403861316
308.15,-0.5407117570195096
313.15,-0.4486291199737722
318.15,-0.3837078989336181
323.15,-0.2857510929905941
278.15,-0.8971698219140478
283.15,-0.7783730199250454
288.15,-0.6864135693944786
293.15,-0.5702942686843968
298.15,-0.4793227685150841
303.15,-0.3637719528520118
308.15,-0.2772848972468314
313.15,-0.1611944567145331
318.15,-0.065850018645927
323.15,0.0478431958213006
278.15,-0.8535855338548006
283.15,-0.7756946252022625
288.15,-0.7021966399656745
293.15,-0.6194711502904022
298.15,-0.5485563404419336
303.15,-0.4602132243488113
308.15,-0.3899377340939168
313.15,-0.3156034982604551
318.15,-0.2246608203453448
323.15,-0.14206234416833
278.15,-0.3397964448782904
283.15,-0.2749332686971886
288.15,-0.217489363048718
293.15,-0.1486177647135682
298.15,-0.0902101699182402
303.15,-0.0283666373460886
308.15,0.0402331365902112
313.15,0.0939434252061455
318.15,0.1691614783129693
323.15,0.2342666105469477
278.15,-0.6362295554325637
283.15,-0.5377176523079651
288.15,-0.4506359679336521
293.15,-0.3542518516762993
298.15,-0.2714313418202023
303.15,-0.1695942213736106
308.15,-0.0843102509317336
313.15,0.0229706842483054
318.15,0.1078859433928401
323.15,0.2059314145626611
278.15,-0.6632060982664023
283.15,-0.5909639837511866
288.15,-0.5134160969702981
293.15,-0.4364054852572208
298.15,-0.3562778203925962
303.15,-0.2743267831598694
308.15,-0.1926258276730037
313.15,-0.1153743273436415
318.15,-0.0263859377139772
323.15,0.0564668461428665
278.15,-0.4153942467700339
283.15,-0.3102470321575054
288.15,-0.2350792470200767
293.15,-0.1356091227335412
298.15,-0.0528943182386397
303.15,0.0563292934904834
308.15,0.137227198064107
313.15,0.2464549770627168
318.15,0.3403239404036475
323.15,0.4280832436237174
278.15,-0.0511516863519849
283.15,0.0039325035587539
288.15,0.0722848116376507
293.15,0.135722821691905
298.15,0.1922629963029771
303.15,0.2566453340839441
308.15,0.3133859754965264
313.15,0.3816664902576375
318.15,0.4482302290515641
323.15,0.5065283440593733
278.15,-2.5752003170832585
283.15,-2.4703370522432886
288.15,-2.3655705426939635
293.15,-2.255067855232441
298.15,-2.1599530254172628
303.15,-2.0490160242803954
308.15,-1.9527956689860984
313.15,-1.844776213446658
318.15,-1.7506986572073937
323.15,-1.6592781870549411
273.15,-0.3570637302542696
278.15,-0.2611399131542297
283.15,-0.1027433001953819
288.15,0.0717100123906138
293.15,0.314612055680642
298.15,0.7535597492911091
303.15,1.2169405317973123
273.15,-0.1356155757107976
278.15,-0.0144392886780609
283.15,0.1621038704030749
288.15,0.4389383550318374
293.15,0.6993383310271193
298.15,1.018537516069708
303.15,1.4318674831186544
278.15,-1.8273960949393713
283.15,-1.7344822809381548
288.15,-1.6537915636136202
293.15,-1.560715210181472
298.15,-1.4947383954243112
303.15,-1.3617635326533362
287.25,0.6310121287692818
292.85,0.689461043872285
298.95,0.7622166913160533
303.05,0.8144993347783057
308.15,0.876024168460764
313.05,0.9583704520707196
317.55,1.0418880685496577
321.75,1.1386945435610962
287.15,0.3972768426697273
291.05,0.472613969758637
295.55,0.5396878661153756
300.18,0.6017595293550076
306.35,0.691634687173705
311.25,0.7601538845251622
316.25,0.8329522077888986
321.35,0.8916836469116037
326.25,0.9898446514430632
330.15,1.0621191646376584
287.25,-0.4715143353764153
291.95,-0.3587365765116819
296.65,-0.2695452302919509
301.15,-0.1717423785395853
305.35,-0.0687381598872545
311.85,0.0833440130754645
316.25,0.1688817239521344
321.25,0.2699987573762143
327.15,0.4064251825002757
290.25,0.4408621127912526
295.25,0.5387934784665039
300.55,0.6328091264428294
306.15,0.7374886249808102
311.5,0.8173290436971931
315.5,0.8817064179743671
319.8,0.9475749030724308
323.13,1.0013724883664883
287.65,0.3483612570665094
292.3,0.4506581742745129
297.35,0.5410787176716693
302.55,0.639156323701886
308.65,0.7514782074106735
313.15,0.8333938927081882
318.85,0.915533479237087
324.25,0.987275184375062
329.55,1.08646617573948
333.75,1.158744439971909
293.15,-1.9372663182753385
298.15,-1.8726642733233931
303.15,-1.7976342217082828
308.15,-1.7297920620039997
313.15,-1.6624753633863971
273.15,-1.6554849453991678
278.15,-1.5884153707456623
283.15,-1.5206348777355752
288.15,-1.4569958742740268
293.15,-1.4001633990822058
298.15,-1.334410034973867
303.15,-1.2783408232183788
308.15,-1.2214145922724275
313.15,-1.160458492392334
273.15,-1.3497166256763482
278.15,-1.2540047778285406
283.15,-1.17561070222181
288.15,-1.0979376714737603
293.15,-1.033452051200454
298.15,-0.9727411563670404
303.15,-0.917009525465092
308.15,-0.86126424656864
313.15,-0.8027743052237537
288.15,-2.0272401568793312
293.15,-1.9657369443175008
298.15,-1.9038738741220833
303.15,-1.8430315963172883
308.15,-1.7871362641359267
313.15,-1.7311015000041958
318.15,-1.677949739033712
323.15,-1.6278768182255443
328.15,-1.571572764081792
273.15,-1.335794066187034
278.15,-1.278081556566177
283.15,-1.2148286650018434
288.15,-1.1583919391929962
293.15,-1.1019352020116515
298.15,-1.05014328148341
303.15,-0.9928019813492504
308.15,-0.9442300537316116
313.15,-0.8967512902781799
273.15,-1.8439569365097856
278.15,-1.7784733314560075
283.15,-1.7126960236063833
288.15,-1.6107596817503025
288.15,-1.6457989057270976
293.15,-1.552333180116433
293.15,-1.58295299527229
298.15,-1.489868316790128
298.15,-1.5242540376320042
303.15,-1.435017711730588
303.15,-1.4743876827911917
308.15,-1.3848724588056334
308.15,-1.4117324290140334
313.15,-1.3324852179040323
313.15,-1.3503146441043692
318.15,-1.279672648874557
323.15,-1.228874826968807
328.15,-1.182877859567073
273.15,-1.8488341935311217
278.15,-1.79607602861771
283.15,-1.7453875539034898
288.15,-1.6897467616678843
293.15,-1.642406116899919
298.15,-1.5930477568318762
303.15,-1.54180004365742
308.15,-1.4896133393881066
313.15,-1.4424249069439632
293.15,-0.3876272115371861
298.15,-0.3293489093651873
303.15,-0.274303743559428
308.15,-0.2196716701270131
313.15,-0.1678886884825583
318.15,-0.1161840405103174
323.15,-0.0657695258032516
328.15,-0.0161145877989411
273.15,-1.2872567556725252
278.15,-1.2154150168744964
283.15,-1.157101106633431
288.15,-1.092799926973343
293.15,-1.0319266143453811
298.15,-0.9715111003992988
303.15,-0.9140008305721464
308.15,-0.8544757322342645
313.15,-0.7989176905036379
288.15,-3.94068393317226
293.15,-3.826981918407137
298.15,-3.7175887615592913
303.15,-3.611416123773779
308.15,-3.5060301669638663
313.15,-3.4106493427400837
318.15,-3.3128617089113765
323.15,-3.2230302506873434
328.15,-3.1264372840277215
298.15,-1.4116466530995273
298.15,-0.902579629782829
298.15,-1.1272173846952511
298.15,-0.9796709578662632
298.15,-1.3903106657344904
278.15,-2.268020816433813
283.15,-2.1187594900072466
288.15,-0.5734393696006808
288.15,-1.9771952633890837
293.15,-0.5284283761168169
293.15,-1.8374292133760264
298.15,-0.4843792537811873
298.15,-1.6890630460764176
303.15,-0.4385015685329814
303.15,-1.5582072301300718
308.15,-0.3972914609987313
308.15,-1.4366455067866175
313.15,-1.316949093939291
278.15,-2.0504744722913104
283.15,-1.914984755610536
288.15,-0.7605388075967932
288.15,-1.7942174325314442
293.15,-0.6925956939371688
293.15,-1.678154496041296
298.15,-0.6236203315127609
298.15,-1.546113206481501
303.15,-0.5604778136747975
303.15,-1.4431918477566137
308.15,-0.5037723218043852
308.15,-1.3250622019699785
313.15,-1.2141938275205155
288.15,-2.256783593358352
293.15,-2.139120235268424
298.15,-2.0249024638242004
303.15,-1.911683591569491
308.15,-1.7968460080329938
288.15,-1.7237502385452526
293.15,-1.6747102137696743
298.15,-1.6260160918632405
303.15,-1.582531777896682
308.15,-1.5410830584171256
288.15,-2.128092082934589
293.15,-2.0636960766696166
298.15,-1.9976401539910953
303.15,-1.9318574152130292
308.15,-1.870378166929481
288.15,-2.069341574310944
293.15,-1.975330890812884
298.15,-1.8772868251461416
303.15,-1.7912233169072376
308.15,-1.7065487261046597
278.15,-2.182312082940703
283.15,-2.0497351779210926
288.15,-1.8109040683935749
288.15,-1.822659869192438
293.15,-1.713247292530898
293.15,-1.7178761924175114
298.15,-1.6122026266825844
298.15,-1.6140203208171957
303.15,-1.5267943635370516
303.15,-1.529767553914872
308.15,-1.4284481597140342
308.15,-1.439152729078297
313.15,-1.373347711684417
278.15,-1.9662306168569117
283.15,-1.8318354070058176
288.15,-1.714266625942024
288.15,-1.9330885454057791
293.15,-1.6100716243950357
293.15,-1.8382912157632103
298.15,-1.5003253826062852
298.15,-1.7425348383303407
303.15,-1.3788085747060776
303.15,-1.6630471398196414
308.15,-1.2862708535613008
308.15,-1.5739794437009669
313.15,-1.1840554341912248
278.15,-1.8001952022299286
283.15,-1.6625315610573417
288.15,-1.5475754866103737
288.15,-1.7198471204481371
293.15,-1.4307944523238405
293.15,-1.6253023467600292
298.15,-1.3060449031302206
298.15,-1.530412058564941
303.15,-1.203365211538227
303.15,-1.4388845464950208
308.15,-1.0967218221902737
308.15,-1.347372987278339
313.15,-0.9939691516949272
288.15,-1.3976607453762284
293.15,-1.281218884567085
298.15,-1.1753179824412858
303.15,-1.0653046702165885
308.15,-0.954385346438254
278.15,0.0461086048169947
283.15,0.119917759603754
288.15,0.2010666115137452
293.15,0.2765390001586402
298.15,0.3609448452351
303.15,0.4339235094247554
308.15,0.5086973976372132
313.15,0.576891780614699
297.35,0.8579695181769295
299.36,0.8945024901705854
301.17,0.9273781880472656
303.13,0.9575733593802908
304.54,0.9866149867986224
306.18,1.013414204965719
307.53,1.0382410543062286
308.97,1.064428892387544
310.25,1.0899075683951776
311.37,1.1088259258731128
298.1,-1.1912230756597617
299.83,-1.1484375541563847
302.1,-1.1005564083689223
303.81,-1.057262289097885
305.72,-1.0158931489522367
307.55,-0.9722067710764266
309.57,-0.9275663482946294
310.97,-0.8838046636295563
312.89,-0.8372266572300502
315.04,-0.7889414126389312
317.15,-0.7394328871323083
318.83,-0.6958195791162851
320.08,-0.6558774395060757
295.6,0.6155693152814328
296.53,0.6288900314335563
298.25,0.6611802409923376
300.66,0.6976252633389227
302.28,0.7300057027689392
304.15,0.7614681043752666
305.62,0.7927039517289807
307.47,0.826050567000445
309.19,0.8625024994693643
311.16,0.9000582808476053
313.07,0.940924855056704
314.57,0.979865219520224
316.39,1.0176676399880873
299.44,-0.0719202928251138
301.27,-0.0249882373125149
303.17,0.0215816598073697
305.17,0.0740867551103682
307.06,0.1330621723037487
309.05,0.1970847048530382
310.73,0.2575481908220704
312.58,0.318290451387501
314.0,0.3803061011612382
315.47,0.4386785685211166
316.61,0.4948968418376326
302.37,0.1909013881093821
303.78,0.235050191246674
305.44,0.2847128174738023
306.57,0.3265100079846327
308.12,0.3762579187325775
309.67,0.4367489934568623
311.15,0.4938202058187621
312.43,0.5556070102993118
313.55,0.6139380633274554
314.81,0.6698939082805986
315.8,0.7263984318359819
316.95,0.7840823556866885
298.6,0.1587010750405475
299.42,0.1869737822837888
300.63,0.2352934493683549
301.97,0.2877345017307381
303.35,0.3447295863552769
304.82,0.3960112069624941
305.8,0.4445277165307417
306.87,0.4994514529350791
308.2,0.5556962478366617
309.57,0.6130154371964434
310.9,0.6684409972717761
312.15,0.7234622259357919
298.15,-3.25525288139952
303.15,-3.227855310322711
308.15,-3.200767078957517
313.15,-3.173709584056031
318.15,-3.1462196963083224
323.15,-3.119660271064953
328.15,-3.091337061675128
333.15,-3.0634074079974116
298.15,-3.515133236042036
303.15,-3.400795555407121
308.15,-3.291666669531202
313.15,-3.1923226753482914
318.15,-3.0893454680882515
323.15,-2.987155995397281
328.15,-2.893039255126869
333.15,-2.7981922127225154
278.15,-2.3692866857126003
283.15,-2.3470781291828895
288.15,-2.3261395913310303
